2026-02-11 15:00:07 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=49
2026-02-11 15:00:07 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=40
2026-02-11 15:00:07 | XMRUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=11
2026-02-11 15:00:08 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=115
2026-02-11 15:00:48 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 15:00:48 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=35
2026-02-11 15:00:49 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=44
2026-02-11 15:00:49 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:00:50 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 15:00:50 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=104
2026-02-11 15:00:52 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=171
2026-02-11 15:01:29 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:01:29 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=27
2026-02-11 15:01:29 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=18
2026-02-11 15:01:29 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=36
2026-02-11 15:01:30 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=104
2026-02-11 15:01:30 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:01:31 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=148
2026-02-11 15:02:08 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 15:02:08 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=61
2026-02-11 15:02:08 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.09%, vol=47
2026-02-11 15:02:09 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:02:09 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=65
2026-02-11 15:02:09 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=8
2026-02-11 15:02:10 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=127
2026-02-11 15:02:45 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=35
2026-02-11 15:02:45 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:02:45 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=51
2026-02-11 15:02:45 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=37
2026-02-11 15:02:46 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=13
2026-02-11 15:02:46 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=106
2026-02-11 15:02:46 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=81
2026-02-11 15:03:24 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=27
2026-02-11 15:03:24 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=9
2026-02-11 15:03:24 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=64
2026-02-11 15:03:25 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=35
2026-02-11 15:03:25 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=5
2026-02-11 15:03:25 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=97
2026-02-11 15:03:26 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=146
2026-02-11 15:04:04 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 15:04:04 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=40
2026-02-11 15:04:04 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 15:04:04 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 15:04:04 | RIVERUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=187
2026-02-11 15:04:08 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=8
2026-02-11 15:04:09 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=106
2026-02-11 15:04:09 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=53
2026-02-11 15:04:46 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=29
2026-02-11 15:04:46 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 15:04:46 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=51
2026-02-11 15:04:47 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=12
2026-02-11 15:04:47 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 15:04:49 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=118
2026-02-11 15:04:49 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=103
2026-02-11 15:05:25 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.09%, vol=33
2026-02-11 15:05:25 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=34
2026-02-11 15:05:25 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 15:05:25 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 15:05:25 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 15:05:26 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 15:05:31 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=103
2026-02-11 15:06:07 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=43
2026-02-11 15:06:07 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=36
2026-02-11 15:06:07 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 15:06:07 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=120
2026-02-11 15:06:07 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=32
2026-02-11 15:06:08 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 15:06:08 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=146
2026-02-11 15:06:44 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 15:06:44 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=32
2026-02-11 15:06:44 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=43
2026-02-11 15:06:44 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:06:45 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=119
2026-02-11 15:06:45 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=10
2026-02-11 15:06:47 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=115
2026-02-11 15:07:21 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 15:07:21 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:07:21 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=15
2026-02-11 15:07:21 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=34
2026-02-11 15:07:21 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=66
2026-02-11 15:07:21 | XMRUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=11
2026-02-11 15:07:23 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=113
2026-02-11 15:07:58 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=87
2026-02-11 15:07:58 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 15:07:58 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 15:07:58 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=132
2026-02-11 15:07:59 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=30
2026-02-11 15:08:00 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=6
2026-02-11 15:08:00 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=54
2026-02-11 15:08:38 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 15:08:38 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=36
2026-02-11 15:08:38 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=77
2026-02-11 15:08:39 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=47
2026-02-11 15:08:39 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 15:08:39 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=109
2026-02-11 15:08:40 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=100
2026-02-11 15:09:17 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:09:17 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=53
2026-02-11 15:09:18 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=32
2026-02-11 15:09:18 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=33
2026-02-11 15:09:18 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=23
2026-02-11 15:09:18 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 15:09:20 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=103
2026-02-11 15:09:57 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:09:57 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=38
2026-02-11 15:09:57 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=27
2026-02-11 15:09:57 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.11%, vol=84
2026-02-11 15:09:59 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=88
2026-02-11 15:09:59 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=20
2026-02-11 15:10:00 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=114
2026-02-11 15:10:38 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 15:10:39 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.14%, vol=32
2026-02-11 15:10:39 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=25
2026-02-11 15:10:39 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 15:10:39 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=70
2026-02-11 15:10:40 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=9
2026-02-11 15:10:40 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=117
2026-02-11 15:11:19 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 15:11:19 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=40
2026-02-11 15:11:20 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:11:20 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 15:11:20 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=110
2026-02-11 15:11:20 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=4
2026-02-11 15:11:20 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=118
2026-02-11 15:11:59 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:11:59 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=73
2026-02-11 15:11:59 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=7
2026-02-11 15:11:59 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=29
2026-02-11 15:11:59 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=21
2026-02-11 15:11:59 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=124
2026-02-11 15:12:01 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=26
2026-02-11 15:12:38 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=6
2026-02-11 15:12:38 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 15:12:38 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=26
2026-02-11 15:12:38 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=46
2026-02-11 15:12:38 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=123
2026-02-11 15:12:38 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=89
2026-02-11 15:12:38 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=5
2026-02-11 15:13:14 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 15:13:14 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.08%, vol=32
2026-02-11 15:13:14 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:13:15 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=64
2026-02-11 15:13:15 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
2026-02-11 15:13:17 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=102
2026-02-11 15:13:54 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=27
2026-02-11 15:13:54 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 15:13:54 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=125
2026-02-11 15:13:54 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=88
2026-02-11 15:13:54 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=24
2026-02-11 15:13:55 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=143
2026-02-11 15:13:56 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=5
2026-02-11 15:14:33 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.06%, vol=43
2026-02-11 15:14:33 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 15:14:33 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=36
2026-02-11 15:14:34 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 15:14:34 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=104
2026-02-11 15:14:35 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=12
2026-02-11 15:14:36 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=124
2026-02-11 15:15:13 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=35
2026-02-11 15:15:13 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=31
2026-02-11 15:15:13 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=38
2026-02-11 15:15:14 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:15:14 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=92
2026-02-11 15:15:14 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
2026-02-11 15:15:15 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=129
2026-02-11 15:15:53 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=2
2026-02-11 15:15:53 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=36
2026-02-11 15:15:53 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=28
2026-02-11 15:15:54 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 15:15:55 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=5
2026-02-11 15:15:56 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=103
2026-02-11 15:16:33 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=41
2026-02-11 15:16:33 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=41
2026-02-11 15:16:33 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 15:16:33 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 15:16:33 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=113
2026-02-11 15:16:34 | XMRUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=8
2026-02-11 15:16:34 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=88
2026-02-11 15:17:09 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.09%, vol=46
2026-02-11 15:17:10 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=38
2026-02-11 15:17:10 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 15:17:10 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=85
2026-02-11 15:17:10 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=57
2026-02-11 15:17:10 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=129
2026-02-11 15:17:11 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=8
2026-02-11 15:17:47 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 15:17:47 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.11%, vol=35
2026-02-11 15:17:47 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=25
2026-02-11 15:17:47 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=39
2026-02-11 15:17:47 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=70
2026-02-11 15:17:47 | XMRUSDT | Blocked by: orderbook_quality | spread=0.03%, vol=14
2026-02-11 15:17:49 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=119
2026-02-11 15:18:23 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 15:18:23 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=40
2026-02-11 15:18:23 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 15:18:24 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.04%, vol=39
2026-02-11 15:18:24 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=62
2026-02-11 15:18:24 | XMRUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=9
2026-02-11 15:18:25 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=108
2026-02-11 15:19:04 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=7
2026-02-11 15:19:04 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.10%, vol=35
2026-02-11 15:19:05 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=43
2026-02-11 15:19:05 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=32
2026-02-11 15:19:05 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=12
2026-02-11 15:19:05 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=126
2026-02-11 15:19:07 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=58
2026-02-11 15:19:45 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=4
2026-02-11 15:19:45 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=26
2026-02-11 15:19:45 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.12%, vol=42
2026-02-11 15:19:45 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=49
2026-02-11 15:19:46 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=120
2026-02-11 15:19:46 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=88
2026-02-11 15:19:46 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=22
2026-02-11 15:20:26 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
2026-02-11 15:20:27 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=39
2026-02-11 15:20:27 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=22
2026-02-11 15:20:27 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.05%, vol=32
2026-02-11 15:20:28 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=138
2026-02-11 15:20:30 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=77
2026-02-11 15:20:30 | XMRUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=5
2026-02-11 15:21:06 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 15:21:06 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=48
2026-02-11 15:21:07 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=75
2026-02-11 15:21:07 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=8
2026-02-11 15:21:08 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=5
2026-02-11 15:21:08 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=108
2026-02-11 15:21:09 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=57
2026-02-11 15:21:47 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=16
2026-02-11 15:21:47 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=40
2026-02-11 15:21:47 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.02%, vol=30
2026-02-11 15:21:48 | XAUTUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=84
2026-02-11 15:21:48 | ETHUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=80
2026-02-11 15:21:48 | XMRUSDT | Blocked by: orderbook_quality | spread=0.01%, vol=6
2026-02-11 15:21:50 | ZECUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=116
2026-02-11 15:22:27 | CLANKERUSDT | Blocked by: orderbook_quality | spread=0.07%, vol=38
2026-02-11 15:22:27 | PAXGUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=30
2026-02-11 15:22:28 | BTCUSDT | Blocked by: orderbook_quality | spread=0.00%, vol=3
